mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,spec_centroid_mean,spec_centroid_var,spec_bandwidth_mean,spec_bandwidth_var,rolloff_mean,rolloff_var,flux_mean,flux_var,flatness_mean,flatness_var,zcr_mean,zcr_var,rms_mean,rms_var,is_insecta
-442.95,-82.276,-124.893,-50.124,-87.193,-34.769,-23.166,-11.426,-15.396,5.752,0.041,0.951,0.981,27.315,46.692,43.354,30.677,34.321,34.114,37.273,20.0,21.781,22.378,15.595,19.138,22.115,5933.841,177737.633,3375.696,88596.131,9665.485,1650914.517,0.901,0.052,0.039,0.0,0.334,0.003,0.005,0.0,False
-364.866,-33.318,-132.875,-47.344,-58.035,-20.209,-6.673,5.633,8.15,18.106,2.672,-7.304,3.404,2150.85,227.176,1125.385,178.83,44.994,62.996,42.644,22.212,49.832,30.454,52.168,77.293,52.168,4473.03,1132312.768,3055.593,221422.476,7377.246,3849188.588,1.006,0.32,0.024,0.0,0.218,0.005,0.018,0.0,False
-366.796,-37.623,-111.856,-37.736,-57.603,-13.791,-5.113,3.008,0.283,20.839,11.05,0.578,-1.639,2258.375,299.746,767.651,434.525,92.852,47.628,68.166,52.778,27.533,53.501,63.956,45.011,75.542,4939.811,1070101.037,3206.109,110601.557,8314.896,3000994.221,0.963,0.246,0.031,0.0,0.243,0.006,0.014,0.0,False
-329.728,-25.99,-134.116,-59.579,-70.866,-9.927,-2.123,8.048,1.748,14.754,5.562,0.882,-1.073,1876.93,582.832,904.453,582.926,160.5,70.117,54.395,27.909,32.846,87.135,58.301,55.751,51.201,4117.848,1379530.108,2997.666,132006.833,7187.949,3007081.436,0.97,0.142,0.02,0.0,0.184,0.008,0.024,0.0,False
-300.74,8.226,-143.334,-74.511,-69.573,-7.38,1.278,13.24,9.053,9.225,9.883,-6.918,-8.792,1259.659,248.648,574.435,195.654,105.937,56.23,74.516,44.617,47.157,76.013,54.676,56.207,37.881,3104.773,531233.541,2684.196,173424.617,5539.387,1951218.765,1.129,0.379,0.004,0.0,0.118,0.002,0.045,0.001,False
-438.039,-82.119,-124.805,-49.599,-90.328,-29.619,-28.247,-11.248,-11.469,6.217,1.52,0.507,-1.54,105.735,103.506,52.806,66.915,45.562,32.633,43.154,35.475,35.53,25.225,20.587,33.29,25.615,5887.879,59769.403,3179.142,27679.613,8939.846,297219.716,0.908,0.048,0.033,0.0,0.343,0.001,0.006,0.0,False
-361.075,-30.955,-121.203,-41.004,-62.078,-12.214,-5.359,6.737,10.014,14.307,9.995,-2.614,-0.441,2098.649,321.251,1159.849,380.008,62.937,75.086,63.217,34.928,33.132,52.926,61.921,46.739,57.233,4697.384,1189339.723,2992.56,130812.546,7413.638,2217285.171,0.968,0.197,0.02,0.0,0.245,0.008,0.017,0.0,False
-420.618,-63.651,-113.912,-39.673,-74.316,-20.244,-12.379,-2.524,-1.017,10.525,6.861,4.451,4.628,654.482,160.231,322.023,148.442,34.263,40.282,41.113,33.245,35.973,29.739,25.0,32.407,35.542,5625.262,320670.78,3192.406,32858.201,8697.584,602382.778,0.954,0.785,0.034,0.0,0.316,0.003,0.006,0.0,False
-419.309,-10.885,-95.423,-46.524,-50.791,-43.082,-31.236,-3.397,-21.897,-8.107,-6.462,-4.027,-18.112,38966.293,248.655,1165.076,487.895,590.024,359.958,248.103,86.456,164.697,57.349,123.524,41.016,102.067,5058.011,1000969.746,3745.89,60981.242,9651.182,1697371.913,3.452,53.272,0.082,0.01,0.27,0.009,0.01,0.0,False
-348.424,-44.083,-100.437,-51.445,-78.519,6.299,-29.525,-3.676,25.086,-7.624,4.377,11.804,-0.584,1099.966,68.036,246.63,189.799,101.284,59.413,104.172,33.385,81.86,37.155,59.035,28.207,63.169,5589.356,317263.397,2901.893,19518.876,7742.562,131204.191,1.026,1.088,0.006,0.0,0.334,0.007,0.027,0.0,False
-316.074,-46.456,-106.595,-47.252,-79.176,5.539,-20.33,-4.977,19.429,-5.44,3.518,12.072,1.22,440.151,127.892,257.334,279.553,105.848,105.077,161.187,36.095,94.266,77.877,67.506,34.452,62.213,5522.277,246158.241,2879.117,44459.876,7654.653,185319.683,0.983,0.128,0.007,0.0,0.339,0.003,0.031,0.0,False
-303.291,-45.168,-121.002,-59.847,-84.27,0.254,-27.1,-5.684,15.735,-6.514,1.73,7.716,-1.814,785.364,230.112,409.616,324.751,119.531,101.133,202.536,40.393,88.996,57.819,49.007,42.841,45.078,5145.343,434568.967,2972.87,38412.476,7517.123,186349.594,1.033,0.209,0.006,0.0,0.301,0.005,0.035,0.0,False
-299.745,-49.873,-118.38,-61.429,-84.195,1.748,-35.191,-8.135,15.152,-9.674,2.978,12.668,-2.147,1303.31,235.024,704.326,176.337,103.69,50.841,86.821,44.826,75.937,51.939,62.578,41.677,68.132,5444.333,586290.415,2947.164,40371.833,7779.153,366580.943,1.009,0.229,0.008,0.0,0.335,0.005,0.036,0.0,False
-280.054,-39.651,-118.42,-50.843,-71.01,11.591,-24.742,-3.165,22.983,-3.803,5.236,11.098,1.093,1085.547,154.14,937.233,199.76,134.031,62.46,64.203,36.333,78.624,54.614,52.715,30.392,55.515,5063.619,774751.645,2864.842,53372.712,7483.676,418294.302,1.051,0.363,0.006,0.0,0.288,0.008,0.047,0.001,False
-290.099,-46.729,-131.914,-58.032,-80.657,-0.587,-25.156,-7.535,13.38,-5.679,9.736,14.758,-7.078,1667.925,103.209,1305.82,180.826,93.611,58.755,41.051,19.432,43.242,50.033,28.82,36.945,55.267,5138.214,838444.691,2858.301,63133.846,7416.184,442222.506,0.994,0.28,0.007,0.0,0.324,0.007,0.039,0.0,False
-258.799,-21.461,-132.965,-55.89,-66.659,8.336,-16.105,0.411,24.3,0.567,4.835,8.438,-3.773,2253.439,136.709,1670.358,134.95,105.129,71.635,59.195,41.203,66.716,121.773,66.924,41.39,70.639,4460.973,972733.981,2824.863,173013.682,6959.265,963638.385,1.139,0.572,0.006,0.0,0.257,0.01,0.058,0.002,False
-302.986,-24.033,-113.132,-47.222,-63.841,7.564,-11.106,3.656,22.87,2.459,1.86,7.68,-1.578,3855.078,163.066,1799.779,306.301,92.281,92.128,87.673,41.623,59.512,95.823,69.751,30.436,74.059,4821.212,1179821.634,2944.191,210669.45,7393.071,1555081.658,1.069,0.634,0.012,0.0,0.27,0.011,0.041,0.002,False
-407.955,-60.013,-124.066,-82.238,-81.828,-27.676,-34.408,-7.494,-12.924,4.057,-1.445,17.349,0.024,657.758,89.632,125.567,103.294,62.607,38.577,37.274,37.32,42.776,36.573,23.454,36.551,21.569,5654.246,290810.591,3916.822,10949.898,10354.982,171514.061,0.994,1.497,0.062,0.001,0.292,0.002,0.005,0.0,False
-429.702,-68.686,-116.565,-79.83,-86.593,-32.709,-38.451,-6.827,-12.125,5.56,-3.365,12.354,-1.374,135.852,64.754,67.86,63.432,57.834,50.263,37.499,47.751,38.069,23.157,22.308,28.824,20.086,6181.243,109170.031,3970.821,10619.933,10835.463,147320.507,0.934,0.077,0.08,0.0,0.341,0.001,0.004,0.0,False
-410.546,-56.228,-123.485,-87.771,-81.317,-26.518,-32.009,-13.086,-12.972,2.278,5.254,14.519,-2.242,289.583,104.494,117.902,91.35,47.976,39.849,36.688,58.364,43.105,22.746,29.594,28.656,23.194,5594.612,330400.849,4054.49,24247.574,10770.917,779097.274,0.935,0.15,0.059,0.001,0.272,0.003,0.005,0.0,False
-406.342,-61.117,-123.023,-79.629,-79.871,-29.41,-33.323,-5.291,-11.054,4.862,0.382,15.813,1.437,502.925,163.479,164.867,115.258,56.429,53.02,40.216,31.074,39.065,36.149,20.347,37.782,26.208,5723.151,328786.946,3932.156,25981.802,10517.472,514564.686,0.955,0.522,0.066,0.001,0.294,0.003,0.005,0.0,False
-411.225,-67.811,-124.071,-51.767,-58.138,-34.378,-29.36,-3.14,-8.985,12.247,-2.083,8.058,-1.327,2115.216,487.844,510.053,478.99,170.577,103.285,82.588,94.995,42.583,76.484,82.468,37.222,60.973,5601.924,737984.3,3609.512,278501.081,9838.608,3047080.223,1.102,2.045,0.046,0.002,0.294,0.007,0.008,0.0,False
-432.308,-72.373,-126.153,-55.984,-57.692,-43.842,-36.538,4.403,-15.335,1.442,-3.092,11.206,-3.297,248.519,87.863,152.471,75.089,70.052,33.981,55.907,41.83,34.045,37.576,28.115,24.485,23.835,5712.715,278431.855,3753.193,70825.141,10425.22,836301.494,0.991,0.259,0.054,0.001,0.286,0.002,0.005,0.0,False
-389.148,-67.889,-127.744,-48.795,-47.348,-36.883,-33.254,4.839,-12.405,10.111,1.808,14.925,-3.986,1260.083,258.875,358.989,233.744,175.26,90.816,121.612,88.629,112.57,71.515,48.57,40.089,47.677,5395.936,729209.475,3542.237,146898.506,9718.65,2230613.82,1.035,0.507,0.038,0.001,0.26,0.003,0.01,0.0,False
-414.08,-67.183,-118.443,-54.324,-60.021,-35.035,-30.994,1.942,-10.518,8.363,0.709,9.207,-4.418,1406.762,418.376,234.417,312.854,127.606,66.89,82.841,114.754,44.654,31.543,35.388,35.909,32.698,5788.217,553024.771,3733.283,122089.697,10363.419,1184642.103,1.06,1.267,0.052,0.001,0.304,0.006,0.006,0.0,False
-213.165,42.617,-150.37,-98.142,-76.04,-52.675,-28.998,-14.325,-6.266,6.17,-0.018,2.94,-6.044,331.04,153.784,134.115,89.588,90.126,85.264,39.88,32.461,35.319,19.558,26.33,26.832,22.655,2526.624,64768.274,2583.832,117828.657,3901.058,355939.438,1.058,0.274,0.003,0.0,0.092,0.0,0.07,0.0,False
-218.702,42.478,-142.404,-101.201,-74.955,-53.206,-26.727,-14.439,-7.075,5.347,-0.806,3.491,-6.265,344.037,171.252,226.65,109.418,100.675,93.503,33.855,38.643,32.34,21.364,26.803,24.272,18.782,2592.245,61887.873,2777.171,126291.118,4071.236,435070.416,1.04,0.263,0.004,0.0,0.091,0.0,0.064,0.0,False
-414.804,17.537,-150.371,-50.502,-72.61,-29.572,-35.358,-15.933,-6.063,1.893,-1.15,5.341,-5.128,2116.985,59.503,1563.169,134.622,96.843,40.179,23.334,31.997,22.868,22.03,33.638,33.543,29.745,3362.096,130654.162,2582.924,368410.264,5858.177,1386770.355,1.01,0.395,0.012,0.0,0.154,0.0,0.009,0.0,False
-439.421,16.239,-129.332,-52.867,-79.21,-30.118,-33.912,-14.079,-5.527,1.769,-2.62,8.236,-2.829,1427.548,65.027,1056.68,94.908,102.467,20.817,24.015,27.204,20.142,20.033,23.826,19.468,17.346,3620.518,106887.083,2922.806,250906.054,6536.641,934695.686,1.026,0.44,0.019,0.0,0.155,0.0,0.005,0.0,False
-455.032,-36.759,-117.716,-33.084,-32.345,-19.161,-24.387,7.428,-10.35,20.266,-1.968,12.146,1.509,13832.738,452.064,2388.785,649.551,70.813,93.951,389.661,494.701,51.021,87.142,32.71,51.727,38.334,5048.505,2552950.371,3059.828,403067.667,7977.679,8183814.278,1.338,3.291,0.046,0.001,0.295,0.012,0.018,0.001,False
-203.404,-10.458,-169.548,-44.942,-83.271,-7.178,-38.108,11.581,-12.565,23.546,-4.281,15.959,-1.006,1092.559,83.532,353.773,78.131,156.62,52.442,47.408,80.383,43.209,33.554,20.983,34.154,20.085,3813.955,263283.809,2661.888,118276.752,6698.033,1327559.312,1.056,1.737,0.004,0.0,0.189,0.001,0.066,0.002,False
-193.35,-11.269,-172.463,-46.714,-83.416,-5.511,-38.396,8.849,-10.612,23.922,-5.186,15.446,-2.457,275.487,102.801,290.234,110.366,169.887,60.481,57.994,76.825,47.146,44.761,24.547,54.058,33.543,3769.136,245127.044,2619.428,113592.768,6490.216,1154269.782,1.014,0.29,0.004,0.0,0.191,0.002,0.079,0.002,False
-338.499,18.712,-157.386,-36.094,-35.199,-6.485,5.118,19.661,7.222,10.674,5.121,4.72,6.219,11773.671,371.668,5813.752,221.256,233.124,133.414,128.145,193.35,83.829,94.386,135.332,59.659,83.558,3278.034,658317.751,2185.739,629189.232,5510.084,3252431.762,1.053,1.003,0.008,0.001,0.157,0.002,0.087,0.011,False
-354.091,15.505,-147.199,-30.71,-33.586,-5.676,5.478,17.996,6.621,11.689,6.261,4.66,4.445,12597.755,316.031,6103.79,220.208,205.269,96.903,99.575,198.949,69.825,76.205,98.726,48.173,73.093,3482.783,599288.199,2317.58,602325.712,5912.889,2978413.044,1.003,0.619,0.01,0.0,0.173,0.002,0.081,0.012,False
-267.482,5.344,-180.223,-52.077,-56.599,-7.395,-5.275,13.027,3.649,12.748,3.207,10.584,1.984,13994.981,493.193,3977.689,200.664,455.347,74.966,140.49,31.462,24.602,30.481,35.748,41.451,51.695,3378.601,1956980.89,2268.973,808441.004,5558.806,7774342.696,1.079,0.4,0.021,0.003,0.164,0.008,0.092,0.005,False
-373.707,1.274,-168.938,-82.172,-43.951,-20.325,-1.68,14.529,2.415,10.534,1.546,14.536,4.069,3782.794,292.661,1563.815,159.007,230.187,131.939,44.154,30.655,24.638,30.597,44.952,27.699,39.205,3147.911,884160.66,2628.691,703460.255,5247.254,6842186.358,0.984,0.23,0.009,0.0,0.131,0.001,0.024,0.0,False
-334.9,16.249,-173.649,-72.321,-40.345,-17.765,-0.37,9.083,-0.238,12.302,6.618,20.171,10.835,3176.686,207.551,1131.372,164.827,199.03,103.806,74.164,42.555,26.011,42.037,31.623,36.638,67.868,2814.162,182886.067,2306.006,397275.419,4453.674,1719982.882,1.039,0.334,0.003,0.0,0.116,0.0,0.037,0.001,False
-218.526,13.319,-217.269,-54.345,-65.029,-7.034,-11.73,16.198,0.342,14.571,5.433,10.849,4.458,859.601,432.186,261.974,101.693,95.148,51.388,93.065,42.23,39.361,41.638,33.63,50.387,34.122,2715.673,70514.951,1731.216,47444.38,4143.62,203206.509,1.047,0.229,0.0,0.0,0.13,0.0,0.108,0.001,False
-241.73,10.577,-197.564,-50.465,-58.256,-7.581,-6.789,15.807,1.39,12.319,8.244,13.861,4.676,6388.572,471.945,1537.399,149.989,410.984,97.256,100.877,39.402,29.932,36.444,42.274,28.381,39.66,2948.05,406295.315,1989.853,431358.233,4757.538,2835884.579,1.057,0.382,0.003,0.0,0.135,0.001,0.105,0.004,False
-291.417,18.579,-179.764,-59.624,-41.621,-0.64,1.162,12.825,4.561,11.254,7.181,12.117,2.409,9851.632,377.344,3285.824,239.184,628.852,100.844,86.141,21.271,40.395,58.726,49.906,36.615,29.267,3022.475,1263811.665,2190.226,1024188.466,5021.565,7808727.721,0.975,0.362,0.009,0.001,0.132,0.002,0.091,0.005,False
-416.481,6.095,-122.113,-68.529,-32.815,-8.556,0.51,11.963,3.336,12.317,5.771,11.868,2.472,8638.899,402.374,3869.328,413.88,145.762,89.457,40.667,23.619,25.214,30.472,25.67,39.423,38.758,4281.054,3195166.752,3268.243,1257118.571,7679.563,15814205.264,0.962,0.618,0.047,0.004,0.2,0.012,0.021,0.001,False
-532.705,-42.452,-93.365,-55.816,-42.651,-17.426,-5.799,3.974,-5.044,12.673,9.887,12.918,-2.52,4477.798,481.958,1467.182,498.042,75.122,55.007,27.962,10.928,52.56,17.731,64.981,29.647,15.464,6165.767,2476652.633,3943.08,390618.377,10916.134,8791602.77,0.879,0.589,0.117,0.004,0.337,0.013,0.003,0.0,False
-518.219,-43.643,-105.654,-59.206,-43.865,-18.998,-5.88,4.113,-5.288,13.568,9.951,13.056,-3.678,3526.952,465.717,1785.593,440.207,40.176,56.212,32.923,17.674,61.246,15.875,52.785,28.689,18.298,5818.344,2938652.858,3805.045,461431.816,10263.928,10752594.526,0.846,0.079,0.1,0.005,0.314,0.016,0.004,0.0,False
-526.003,-44.691,-99.192,-54.308,-40.028,-19.9,-6.98,5.544,-3.663,14.444,10.98,13.048,-4.098,3611.59,466.866,1896.851,338.911,70.563,90.947,23.742,13.195,39.082,23.412,92.539,34.932,17.978,6077.18,2994053.599,3835.829,461904.054,10501.597,11171664.968,0.852,0.088,0.112,0.005,0.339,0.017,0.003,0.0,False
-520.603,-50.216,-119.85,-67.439,-46.924,-22.374,-10.271,2.648,-8.754,12.315,10.103,14.254,-5.002,3606.735,481.885,1937.92,388.01,74.01,84.001,21.785,29.741,41.805,20.45,71.207,28.341,22.85,5619.169,3075790.835,3756.62,464426.358,9889.177,11494888.111,0.85,0.13,0.086,0.004,0.297,0.017,0.004,0.0,False
-539.886,-52.392,-107.156,-68.315,-51.164,-26.158,-13.275,5.853,-6.663,11.189,8.044,13.339,-4.758,2757.609,558.171,1363.957,502.535,74.407,81.576,31.024,46.773,32.204,20.444,66.707,29.432,24.127,6038.705,3130440.383,3926.494,254332.207,10511.082,10077478.022,0.865,0.081,0.106,0.005,0.332,0.021,0.002,0.0,False
-540.309,-54.633,-102.108,-58.717,-45.254,-22.482,-9.638,4.812,-7.022,11.147,7.685,13.637,-2.605,2817.373,450.252,1428.581,313.918,45.041,100.02,30.232,40.678,38.695,17.217,50.986,34.826,33.662,6218.194,2849171.146,3904.151,274727.725,10718.151,9245645.67,0.829,0.067,0.111,0.005,0.348,0.018,0.003,0.0,False
-559.105,-58.695,-87.406,-56.172,-47.562,-20.694,-10.108,3.345,-6.103,11.389,8.042,14.774,-2.088,1747.163,355.253,639.278,247.639,98.622,117.007,29.607,28.055,52.847,16.826,67.769,46.937,28.993,6784.821,1822293.151,4098.524,125349.12,11767.472,4597946.899,0.844,0.08,0.132,0.004,0.39,0.014,0.001,0.0,False
-602.439,-90.765,-98.456,-65.416,-65.198,-32.427,-29.661,-8.12,-16.469,5.695,-5.376,9.276,-5.717,16.091,26.579,32.993,19.097,23.154,14.488,14.225,10.311,10.595,9.329,12.413,9.935,10.705,7567.56,12154.941,4158.699,2161.554,12670.577,17691.881,0.842,0.042,0.164,0.001,0.465,0.0,0.001,0.0,False
-566.795,-60.277,-89.177,-63.919,-49.955,-19.325,-12.545,1.859,-6.708,11.347,4.649,11.523,-4.106,1163.659,312.941,525.355,439.625,60.913,33.996,48.123,14.359,35.12,24.245,28.931,16.929,36.419,6786.05,1995645.348,4162.399,55414.152,11909.445,3068770.369,0.862,0.12,0.13,0.004,0.388,0.018,0.001,0.0,False
-563.379,-54.908,-80.948,-56.228,-45.392,-19.349,-11.299,2.754,-5.632,12.108,7.761,13.533,-2.648,1473.971,289.537,638.496,245.662,70.462,64.67,28.992,15.432,38.008,24.17,85.095,27.556,27.027,6928.612,1694344.963,4149.913,123830.238,11945.837,4245301.188,0.833,0.059,0.134,0.003,0.402,0.014,0.001,0.0,False
-533.724,-42.264,-98.621,-66.767,-42.89,-15.462,-5.359,5.21,-5.551,13.53,9.927,11.622,-5.644,3878.761,598.627,1974.794,762.231,62.524,38.807,41.525,27.62,36.278,23.581,66.953,17.76,58.743,6007.478,4397296.566,3839.914,435277.283,10206.669,13563797.061,0.866,0.094,0.106,0.006,0.338,0.027,0.004,0.0,False
-436.327,-6.962,-147.636,-71.21,-32.646,-23.528,0.985,7.694,-7.024,17.615,17.954,14.827,-3.847,4574.721,414.216,2343.016,286.918,84.057,181.972,40.841,29.028,39.791,36.346,56.736,34.998,31.479,3862.009,2732724.832,2961.216,695966.472,6261.382,11428857.513,0.852,0.071,0.028,0.003,0.181,0.013,0.01,0.0,False
-421.722,-7.357,-168.937,-82.673,-37.992,-25.126,0.086,5.98,-10.074,17.57,20.012,18.668,-4.4,1895.432,181.617,849.077,102.005,93.625,169.097,47.337,39.284,43.041,33.904,37.341,38.355,34.64,3154.068,274859.172,2748.432,398037.356,5174.271,3447263.003,0.863,0.079,0.004,0.0,0.124,0.0,0.013,0.0,False
-473.632,-18.036,-124.068,-67.925,-35.618,-19.591,-1.065,8.018,-5.631,14.111,14.79,15.631,-4.959,5268.638,555.731,2861.997,462.862,39.021,133.792,28.687,31.654,34.184,29.169,79.136,47.142,39.798,4673.25,4268384.487,3338.4,719449.457,7888.578,15082463.082,0.824,0.058,0.06,0.006,0.236,0.024,0.008,0.0,False
-561.602,-59.069,-94.919,-68.955,-62.113,-29.995,-20.695,-3.064,-12.246,7.4,1.144,11.854,-5.932,819.78,230.697,282.476,265.559,83.893,26.449,16.277,22.113,16.845,14.17,43.143,23.041,26.252,6619.999,1265467.873,4227.882,18552.928,11984.275,1155363.908,0.862,0.064,0.124,0.004,0.359,0.015,0.001,0.0,False
-489.685,-30.606,-124.427,-70.1,-39.565,-19.588,-7.75,5.844,-6.666,11.741,12.909,13.781,-4.948,3945.895,552.511,2108.89,572.236,93.444,110.489,39.122,37.536,58.143,21.718,91.784,45.474,48.507,4874.228,3453441.044,3512.204,503679.956,8473.642,13238115.356,0.891,0.13,0.063,0.005,0.241,0.019,0.006,0.0,False
-529.869,-42.512,-97.627,-62.844,-42.361,-15.346,-5.302,5.487,-8.272,9.427,12.578,17.084,-2.158,2606.593,526.203,1264.174,539.314,170.543,65.285,34.571,23.581,60.74,24.453,103.267,69.621,22.369,5855.071,3226186.823,3932.062,244359.441,10436.601,8935708.308,0.841,0.067,0.089,0.005,0.299,0.024,0.003,0.0,False
-561.476,-59.128,-86.676,-55.364,-41.69,-16.794,-12.029,3.769,-5.621,8.333,6.165,13.45,-3.125,2030.433,266.616,1062.995,295.05,34.703,46.263,28.995,15.136,37.598,13.893,31.031,27.027,15.568,6877.047,1982894.034,4073.253,180724.553,11770.817,5415980.871,0.845,0.11,0.128,0.003,0.395,0.014,0.002,0.0,False
-536.87,-45.838,-97.708,-63.464,-39.949,-14.299,-7.162,6.564,-5.604,10.057,10.523,13.229,-5.422,4033.432,699.033,1960.644,802.474,64.456,59.308,46.08,20.844,50.508,16.405,95.207,24.767,35.324,6083.285,4207941.528,3832.111,391181.451,10395.966,11935200.883,0.865,0.082,0.1,0.005,0.336,0.028,0.004,0.0,False
-476.32,-23.891,-131.036,-71.36,-32.186,-12.706,-0.102,7.313,-6.567,14.667,17.437,13.391,-8.502,5143.286,584.465,2604.359,534.676,86.14,113.913,36.569,36.216,47.037,34.294,77.412,41.923,29.466,4537.563,4014291.991,3315.663,695699.699,7646.216,15220654.705,0.851,0.138,0.048,0.005,0.219,0.021,0.008,0.0,False
-595.09,-79.493,-87.228,-61.458,-54.793,-24.176,-22.823,-3.008,-9.305,8.918,0.299,10.244,-4.154,180.49,93.932,75.101,101.375,33.563,18.986,17.383,14.12,18.257,14.613,20.015,13.908,22.101,7544.254,266832.405,4203.042,11083.89,12692.592,83899.168,0.847,0.049,0.157,0.002,0.456,0.005,0.001,0.0,False
-568.235,-59.746,-88.474,-65.87,-51.725,-21.705,-13.127,3.566,-5.466,12.864,7.887,13.832,-4.996,1309.59,391.824,493.408,394.021,120.399,55.123,29.08,17.266,41.284,24.364,70.135,32.723,29.082,6740.15,1983926.117,4207.757,64576.875,11990.515,2523544.099,0.855,0.065,0.115,0.005,0.364,0.024,0.001,0.0,False
-568.538,-61.085,-86.13,-59.187,-45.257,-18.534,-11.292,2.739,-5.487,13.408,8.171,14.15,-2.831,2006.12,405.658,831.543,380.612,114.429,64.094,39.731,27.548,36.832,15.734,65.98,27.037,29.586,6937.473,2290394.105,4105.781,141523.547,11819.738,5572029.93,0.83,0.054,0.131,0.004,0.401,0.018,0.002,0.0,False
-573.751,-59.72,-72.249,-47.47,-37.474,-14.819,-7.966,5.63,-1.301,12.678,5.149,10.934,-2.093,1848.944,324.301,802.956,306.808,44.768,31.542,16.945,15.615,13.581,11.697,36.682,19.471,8.969,7359.314,1648770.74,4084.049,157923.602,12209.814,4445721.714,0.829,0.054,0.151,0.002,0.453,0.011,0.001,0.0,False
-538.148,-46.546,-96.545,-59.142,-34.315,-12.354,-4.65,5.823,-4.272,13.91,10.696,12.31,-4.528,3223.414,445.896,1790.372,491.783,84.802,44.209,51.303,36.923,45.383,20.332,82.403,34.08,28.713,6128.785,3668577.434,3910.752,300750.55,10564.147,10235529.029,0.81,0.071,0.101,0.006,0.335,0.026,0.003,0.0,False
-551.236,-63.337,-98.247,-55.418,-40.855,-14.017,-8.814,2.409,-6.409,9.079,5.17,14.445,-3.037,3837.598,194.585,2022.431,188.381,58.914,34.632,40.999,17.316,40.167,32.054,24.675,34.832,18.268,6588.5,3158673.623,3899.052,306274.429,11037.889,8969672.341,0.866,0.116,0.12,0.005,0.382,0.022,0.003,0.0,False
-414.508,-31.039,-159.808,-75.73,-46.155,-6.147,-5.283,5.003,-1.254,11.404,12.505,17.248,-8.531,1056.884,468.775,146.015,206.023,255.065,69.898,45.824,36.049,37.752,37.828,26.883,24.604,40.435,3593.189,253406.221,3026.467,58913.701,6142.073,1428679.982,0.97,0.213,0.008,0.0,0.137,0.001,0.01,0.0,False
-494.578,-30.832,-135.253,-88.776,-39.187,-10.025,-4.462,6.884,-7.701,9.384,12.528,20.35,-4.718,1446.995,319.03,771.463,338.158,104.131,41.653,32.493,26.941,19.434,29.434,26.706,28.837,26.044,4199.341,1605629.201,3658.786,234213.811,8168.281,6886474.951,0.873,0.072,0.022,0.001,0.157,0.008,0.005,0.0,False
-523.493,-46.045,-109.94,-74.382,-46.106,-10.17,-3.616,5.105,-7.022,9.498,8.782,17.63,-3.142,1306.14,359.946,659.319,396.653,117.01,80.752,55.49,53.165,28.832,38.347,42.094,34.219,24.373,5391.242,2110115.635,4029.593,99915.967,10425.669,4117995.228,0.907,0.171,0.058,0.004,0.235,0.018,0.003,0.0,False
-544.744,-53.897,-89.659,-58.59,-39.066,-14.462,-5.504,8.197,-4.596,8.474,5.551,13.468,-3.353,3215.038,308.996,1139.651,457.071,133.175,37.587,87.808,47.104,48.86,44.631,20.324,22.418,13.296,6513.131,2590184.838,4081.066,157551.623,11393.021,6182012.404,0.905,0.69,0.111,0.005,0.361,0.021,0.002,0.0,False
-550.638,-27.224,-118.848,-52.32,-62.335,-14.805,-22.17,6.793,-4.143,12.532,5.155,7.753,4.936,4500.958,366.82,3341.072,173.058,375.318,36.419,33.993,31.703,20.632,20.32,27.28,30.272,66.747,5318.097,1460008.772,3505.047,716512.41,9499.401,5881411.258,1.041,1.332,0.072,0.002,0.285,0.006,0.003,0.0,False
-404.089,17.278,-168.755,3.174,-78.618,-3.74,13.653,-34.593,37.932,-5.124,5.949,20.196,-10.477,4618.58,489.784,1758.578,373.051,396.497,106.067,70.656,122.164,79.579,26.756,68.831,49.277,40.044,4435.969,797607.404,1823.003,184457.721,6392.073,1524496.987,0.903,1.763,0.008,0.002,0.297,0.006,0.022,0.0,False
