mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,spec_centroid_mean,spec_centroid_var,spec_bandwidth_mean,spec_bandwidth_var,rolloff_mean,rolloff_var,flux_mean,flux_var,flatness_mean,flatness_var,zcr_mean,zcr_var,rms_mean,rms_var,is_insecta
-292.171,65.095,-46.678,21.217,-9.187,10.005,8.414,10.24,6.981,14.952,0.094,-8.056,4.792,2139.617,225.937,1143.721,184.856,48.564,64.048,43.893,26.347,54.285,31.651,49.969,74.779,53.33,3644.458,448594.88,3231.28,343038.014,6604.133,2375718.987,1.145,0.331,0.011,0.0,0.118,0.001,0.024,0.0,False
-297.867,55.533,-30.607,26.299,-12.662,13.188,7.521,5.898,-1.854,17.341,8.712,0.482,0.759,2309.316,329.715,745.208,421.079,89.801,49.1,70.759,54.287,30.01,58.126,63.688,40.989,76.337,4030.032,526423.62,3450.665,206869.343,7504.493,2248739.611,1.107,0.259,0.016,0.0,0.125,0.002,0.02,0.0,False
-259.915,68.385,-51.696,5.53,-25.003,17.805,11.033,11.236,-0.319,11.147,2.922,0.374,0.816,1882.459,562.607,871.632,580.479,167.508,72.827,54.333,28.941,32.373,86.537,56.862,56.722,55.477,3562.536,805562.041,3113.576,231292.244,6679.613,2519606.32,1.111,0.157,0.015,0.0,0.127,0.002,0.028,0.0,False
-236.559,94.749,-68.236,-15.997,-29.344,15.762,10.956,14.142,5.78,5.445,7.967,-5.973,-4.983,1268.7,256.261,566.425,190.76,97.067,52.629,77.485,46.847,47.421,80.685,55.96,59.203,41.253,2732.543,266074.307,2686.426,205671.28,5146.565,1678364.427,1.278,0.401,0.004,0.0,0.095,0.001,0.049,0.001,False
-342.05,43.168,-6.988,43.344,-13.45,20.434,9.565,7.398,3.962,10.888,9.451,1.869,5.14,83.855,59.032,40.502,66.657,30.033,30.479,33.377,36.082,34.206,22.87,21.607,32.685,26.721,4480.448,161391.737,3694.783,20423.541,7882.987,296956.285,0.986,0.05,0.012,0.0,0.122,0.003,0.015,0.0,False
-292.681,61.496,-40.566,22.618,-17.35,14.791,7.518,10.115,8.559,11.699,8.681,-1.587,3.073,2092.779,322.961,1176.06,389.715,62.759,75.805,67.755,37.702,34.88,52.929,63.336,47.125,60.331,3764.232,444127.048,3254.206,257554.933,6763.978,1465300.457,1.117,0.21,0.009,0.0,0.117,0.001,0.024,0.0,False
-338.251,46.571,-14.77,39.391,-14.299,18.287,11.333,7.616,3.489,9.95,7.126,3.694,6.632,714.194,119.69,271.523,116.918,22.344,35.226,40.648,33.784,37.525,31.331,24.289,31.625,37.507,4374.349,252654.137,3618.142,57645.355,7653.454,371432.256,1.064,1.022,0.014,0.0,0.132,0.003,0.014,0.0,False
-224.786,130.153,13.999,15.452,1.946,12.095,-1.627,8.008,-7.039,-3.823,-10.191,-2.098,-12.829,2829.787,305.596,357.949,193.325,110.787,63.075,36.157,66.129,38.756,31.313,40.478,28.539,48.012,2246.421,367944.344,3309.415,121676.667,5035.144,2330112.884,1.131,2.28,0.006,0.001,0.051,0.001,0.054,0.0,False
-214.752,133.645,17.403,16.318,1.439,11.934,0.142,8.564,-5.291,-3.504,-9.591,-1.887,-13.698,616.162,214.188,283.767,177.457,63.689,102.234,58.548,32.01,56.123,36.928,32.129,29.41,33.914,2096.267,179464.206,3252.141,153255.681,4655.551,2711214.692,1.09,0.247,0.002,0.0,0.041,0.0,0.065,0.0,False
-230.999,140.566,33.027,20.494,5.595,15.189,1.766,2.76,-3.949,-3.765,-9.268,-1.563,-11.105,285.468,139.492,92.234,70.685,39.89,28.009,28.649,34.437,42.628,32.209,25.829,28.24,34.245,1706.007,105491.596,3079.524,107150.428,3408.496,2027448.684,1.001,0.111,0.001,0.0,0.028,0.0,0.08,0.001,False
-231.333,138.096,28.345,25.119,5.947,12.254,0.542,1.223,-3.56,-3.491,-8.483,-0.818,-17.155,351.294,189.683,136.067,82.028,52.079,52.845,35.338,89.739,46.753,34.785,86.979,42.938,41.672,1777.234,143870.654,3068.026,129239.638,3829.772,2068533.722,1.029,0.148,0.001,0.0,0.032,0.0,0.079,0.001,False
-226.386,129.209,15.119,21.215,6.498,11.963,-1.266,5.682,-5.309,-1.05,-8.11,-2.846,-13.14,2746.657,307.145,328.988,125.577,92.119,72.39,32.711,96.492,47.015,54.482,46.614,29.26,49.778,2175.252,372568.619,3268.204,113553.143,4821.935,2292757.272,1.155,2.667,0.006,0.001,0.05,0.003,0.057,0.0,False
-279.35,49.141,-19.688,11.336,-35.922,29.751,-21.787,-6.998,15.38,-19.848,-7.758,1.155,-9.318,1336.561,88.657,197.905,152.267,80.359,64.499,104.666,37.961,78.112,36.591,64.899,29.744,62.868,5212.035,236601.726,3107.802,19145.032,7666.933,144219.005,1.164,1.653,0.009,0.0,0.327,0.006,0.027,0.0,False
-248.159,45.152,-27.407,14.039,-37.99,27.683,-13.767,-9.303,8.921,-18.248,-8.999,1.216,-7.58,454.527,131.897,247.445,277.885,105.066,107.094,167.442,38.523,97.367,81.592,65.379,34.822,67.331,5173.422,192561.408,3065.75,43113.555,7542.232,196467.97,1.111,0.142,0.01,0.0,0.333,0.003,0.031,0.0,False
-227.251,52.738,-30.782,6.863,-33.326,26.201,-12.678,-8.282,10.878,-19.811,-7.254,-5.544,-8.795,857.678,293.348,428.375,318.86,138.418,93.871,175.321,38.049,94.836,55.823,46.898,44.271,46.866,4741.768,512306.162,3117.113,32860.638,7328.574,327986.738,1.144,0.24,0.01,0.0,0.288,0.006,0.041,0.002,False
-221.813,50.822,-25.589,7.855,-31.02,29.827,-19.061,-9.174,11.371,-22.111,-5.678,-0.473,-9.482,1303.534,252.323,737.447,194.95,102.583,42.446,72.636,34.556,77.091,52.117,58.836,41.111,73.011,4945.968,697391.187,3153.081,43873.524,7594.249,435396.865,1.109,0.237,0.011,0.0,0.309,0.008,0.044,0.001,False
-214.129,49.113,-41.896,7.906,-32.081,31.72,-19.838,-8.831,11.456,-17.405,-7.818,-0.121,-7.87,1070.158,166.174,977.827,185.119,113.514,66.328,65.83,42.203,80.997,51.589,56.357,35.555,55.492,4762.301,617607.834,3007.628,65886.82,7382.837,391334.996,1.183,0.403,0.009,0.0,0.284,0.007,0.048,0.001,False
-216.936,52.202,-45.674,9.859,-33.457,26.843,-14.13,-8.299,5.503,-16.784,-1.923,4.004,-16.405,1674.989,106.858,1301.274,165.929,90.281,61.626,39.292,24.582,47.437,47.281,29.856,41.323,60.369,4806.833,626895.044,3020.296,91281.953,7306.11,401817.76,1.108,0.292,0.011,0.0,0.317,0.006,0.04,0.0,False
-194.386,64.801,-58.294,0.881,-28.84,27.36,-11.39,-5.457,13.488,-12.362,-6.722,-1.459,-10.782,2311.572,215.724,1735.199,142.393,117.999,91.876,54.084,35.934,70.651,114.938,75.806,47.97,72.874,4129.95,749374.482,2923.559,225529.401,6801.767,935193.781,1.285,0.635,0.009,0.0,0.246,0.009,0.062,0.002,False
-242.744,56.964,-43.917,5.03,-30.358,23.496,-9.197,-3.737,10.84,-10.522,-9.588,-1.157,-7.663,4109.792,217.271,1661.673,239.057,111.849,85.669,99.347,50.779,61.518,104.382,77.307,33.766,68.033,4457.213,878023.921,3078.514,254449.13,7190.345,1279894.84,1.225,0.68,0.018,0.0,0.259,0.01,0.041,0.002,False
-323.629,54.598,-22.514,0.43,-20.594,12.928,-11.227,2.809,-10.936,1.595,-5.739,12.74,-4.353,777.348,105.665,112.988,77.008,37.986,31.501,29.92,36.523,42.327,39.727,23.898,35.481,22.371,5078.234,243932.612,4042.353,18091.565,10038.588,252979.578,1.096,2.028,0.081,0.001,0.258,0.002,0.006,0.0,False
-342.568,49.28,-11.1,6.041,-21.722,10.693,-12.156,5.667,-7.68,4.608,-5.889,8.589,-4.612,135.85,47.689,52.326,43.347,36.775,40.756,30.277,45.366,35.994,24.214,23.518,29.296,20.153,5517.924,98592.491,4164.166,11472.838,10464.357,97351.471,1.024,0.091,0.099,0.0,0.294,0.001,0.005,0.0,False
-325.005,58.88,-20.225,-4.648,-18.468,14.396,-7.404,-2.684,-9.776,-0.289,1.981,9.646,-5.741,299.406,105.933,96.692,74.442,40.698,41.111,33.106,55.229,39.526,25.377,33.323,28.883,22.807,4980.879,295513.516,4158.617,32707.307,10220.098,940241.45,1.027,0.157,0.075,0.001,0.238,0.002,0.006,0.0,False
-322.756,52.417,-22.439,2.117,-19.426,10.442,-10.773,4.395,-9.568,1.929,-4.281,10.838,-3.211,525.41,107.125,115.204,97.781,33.839,35.146,29.31,33.864,37.565,39.588,20.805,38.488,26.232,5158.092,272583.427,4061.558,36413.625,10164.137,572481.095,1.05,0.616,0.086,0.001,0.263,0.002,0.006,0.0,False
-316.629,50.717,-11.08,34.797,14.403,10.112,4.938,10.823,3.839,13.196,4.173,6.695,4.587,1118.09,519.622,459.42,443.953,142.611,105.878,73.737,109.221,42.159,68.585,95.573,40.076,60.626,3030.751,1335844.183,3615.275,304298.773,6709.365,4662667.139,1.126,0.522,0.004,0.001,0.048,0.005,0.063,0.002,False
-336.726,52.604,-9.464,36.257,17.802,5.385,-0.267,22.061,-1.474,5.07,3.156,11.375,1.6,245.525,91.476,149.142,64.03,70.214,31.989,49.744,43.099,34.365,40.648,27.408,25.804,26.091,3628.036,435865.742,3983.765,91752.255,8447.534,1640642.1,1.057,0.259,0.006,0.0,0.049,0.002,0.025,0.0,False
-300.122,48.542,-19.597,35.624,20.424,5.469,-3.511,16.961,-3.745,9.658,4.411,12.605,-1.203,1274.891,250.151,377.648,210.924,153.643,91.389,132.959,82.639,102.472,82.472,57.533,43.102,44.904,3703.942,1069486.628,3720.883,214095.33,7940.795,3773253.484,1.129,0.5,0.012,0.001,0.082,0.004,0.036,0.001,False
-320.346,51.652,-4.905,32.419,12.884,9.695,3.509,16.034,2.575,9.44,7.221,7.996,1.732,1053.125,445.896,220.87,271.713,98.316,65.325,71.277,116.27,45.941,34.013,39.727,35.329,40.214,3039.674,1298124.087,3764.989,220892.066,7146.316,5005887.829,1.111,0.545,0.003,0.0,0.038,0.003,0.063,0.002,False
-112.78,176.909,-26.501,3.465,6.291,5.263,13.276,10.984,12.222,15.935,9.321,7.689,0.374,342.778,131.035,125.726,95.491,87.677,71.032,37.532,30.274,35.848,19.944,26.267,27.6,23.069,1357.636,40308.195,2157.315,68651.574,2367.512,214619.199,1.119,0.274,0.001,0.0,0.031,0.0,0.21,0.001,False
-118.745,175.774,-19.226,-0.403,6.759,4.072,15.139,10.374,11.191,14.799,8.455,8.093,0.213,334.379,116.887,173.269,87.709,74.911,65.114,29.853,33.762,29.282,20.743,25.999,24.261,18.619,1363.906,36606.849,2270.647,67108.931,2302.965,224806.284,1.094,0.239,0.001,0.0,0.03,0.0,0.199,0.001,False
-310.695,153.628,-21.43,52.565,14.372,29.348,11.046,9.874,16.016,11.707,11.274,9.636,3.773,2098.646,72.333,1591.28,146.909,96.715,29.45,34.385,44.072,29.339,32.15,29.262,37.264,38.267,1265.401,232161.507,2001.887,50522.334,2375.05,1634562.042,1.045,0.384,0.0,0.0,0.023,0.0,0.062,0.0,False
-335.587,151.57,-0.571,49.464,7.613,28.135,12.408,11.186,16.579,11.155,9.923,12.209,6.274,1363.937,79.75,1054.556,87.118,96.556,19.455,21.64,32.303,20.525,24.937,25.393,19.711,18.308,1151.024,167297.503,2114.097,85413.121,2191.294,1457940.378,1.043,0.343,0.0,0.0,0.016,0.0,0.055,0.001,False
-424.756,43.202,-33.361,25.315,7.57,5.77,-12.976,13.223,-17.84,9.5,-11.479,6.985,-2.349,8135.157,754.813,1392.137,320.965,105.83,103.065,242.994,405.388,104.165,111.913,60.942,41.0,61.413,4929.524,1878857.063,3464.275,434652.231,8562.65,6286066.49,1.245,1.803,0.056,0.002,0.273,0.011,0.009,0.0,False
-435.028,20.08,-59.091,26.737,11.962,1.715,-10.704,13.555,-6.675,16.0,-15.338,5.323,-3.357,1470.997,540.418,877.344,449.026,253.711,143.318,167.44,98.833,145.272,93.574,114.406,73.124,76.791,4732.47,1015477.2,3331.082,451963.162,8509.435,5278094.795,1.213,0.385,0.054,0.005,0.231,0.005,0.006,0.0,False
-465.917,9.359,-23.014,18.952,5.968,-0.136,2.483,12.858,-9.64,8.176,-4.776,6.008,-3.743,1009.04,353.234,530.282,172.333,152.675,151.344,106.761,114.631,104.529,89.372,85.935,73.279,51.363,6171.103,1041296.268,4146.434,147308.709,11237.77,2599176.651,1.197,0.502,0.132,0.007,0.329,0.008,0.003,0.0,False
-455.322,17.252,-28.376,16.022,8.162,1.195,1.494,8.68,-11.35,9.143,-6.548,4.534,-3.468,1771.425,502.285,855.052,228.739,144.821,81.819,88.863,121.48,103.577,98.468,102.339,69.485,32.75,5821.908,1426529.574,4038.247,304659.765,10646.715,4561160.305,1.231,0.633,0.115,0.005,0.307,0.009,0.003,0.0,False
-437.013,45.627,-44.211,14.619,-2.22,5.821,-8.593,4.741,-13.689,6.68,-3.171,1.973,-2.775,7368.499,1207.687,1955.894,428.872,90.353,63.939,282.04,437.482,150.494,82.09,75.634,37.89,32.281,4656.229,2235922.851,3363.058,761995.417,8216.953,9146676.146,1.276,1.486,0.073,0.003,0.248,0.007,0.009,0.0,False
-475.871,37.576,-22.273,27.976,-2.567,9.267,-0.151,16.881,-9.368,9.752,-3.166,3.455,-1.653,2723.875,390.789,439.474,220.191,93.576,79.658,112.003,125.936,84.325,81.619,47.907,34.217,34.751,5029.002,699091.552,3694.031,138440.718,9189.447,1900496.815,1.162,1.089,0.079,0.001,0.26,0.005,0.003,0.0,False
-126.241,94.097,-77.795,28.3,-30.951,25.085,-22.613,14.871,-16.862,15.52,-13.381,7.272,-8.726,1388.134,114.994,240.915,62.016,139.519,60.087,41.257,72.114,52.761,35.829,24.58,30.929,25.486,3452.154,196419.667,2725.905,128266.379,6365.665,1088392.383,1.187,2.442,0.006,0.001,0.175,0.001,0.069,0.002,False
-116.252,93.395,-80.782,26.649,-31.143,26.862,-22.965,12.217,-14.958,15.988,-14.308,6.841,-10.189,334.764,90.28,221.611,91.175,164.36,60.737,46.103,69.284,52.147,46.259,27.867,50.077,41.238,3439.331,176489.905,2677.703,118577.337,6193.291,923735.312,1.12,0.342,0.005,0.0,0.179,0.002,0.082,0.002,False
-302.146,66.553,-119.137,-11.493,-25.13,-9.274,-6.723,3.177,-9.723,-3.77,-5.221,-1.282,3.87,11076.575,795.181,7079.816,311.206,312.765,114.814,95.072,121.88,135.048,100.465,146.761,72.141,77.916,3036.296,472069.714,2201.808,654925.593,5228.984,2725032.709,1.262,1.422,0.01,0.001,0.148,0.002,0.088,0.011,False
-318.72,62.029,-110.113,-6.986,-24.08,-8.643,-6.211,1.983,-9.64,-1.93,-3.231,-0.552,2.757,11614.087,667.688,7358.089,343.467,298.687,102.849,77.814,116.04,128.153,76.234,95.321,57.614,66.762,3207.41,392358.899,2348.771,639547.44,5611.921,2457396.829,1.21,0.852,0.012,0.001,0.162,0.002,0.081,0.012,False
-212.424,79.178,-117.518,-5.282,-27.399,5.62,-4.895,5.434,-7.407,1.845,-5.262,5.569,0.424,15353.834,621.841,3336.597,150.684,355.324,81.372,152.837,32.691,42.98,32.445,36.343,41.011,48.918,3136.869,1123528.611,2315.303,957816.54,5392.322,6605225.629,1.245,0.611,0.018,0.003,0.147,0.003,0.093,0.005,False
-307.423,90.643,-91.413,-21.798,-2.677,3.033,7.277,13.759,-3.398,3.394,-4.381,10.982,3.16,3823.136,247.435,1499.695,163.959,220.528,133.899,46.034,32.997,28.416,30.015,46.768,30.614,40.586,2923.937,499277.476,2629.019,717548.254,4984.525,5687477.358,1.121,0.242,0.01,0.0,0.123,0.001,0.024,0.0,False
-275.557,96.041,-105.268,-20.328,-6.431,-0.617,3.675,4.69,-8.477,3.862,0.307,17.016,10.892,3340.619,180.415,984.012,176.014,170.092,101.734,74.886,45.681,32.641,35.702,30.845,44.928,73.615,2664.169,119119.113,2297.743,374326.034,4246.506,1287320.245,1.185,0.344,0.004,0.0,0.114,0.0,0.037,0.001,False
-160.971,90.465,-151.562,-5.179,-34.111,6.96,-11.019,8.372,-11.278,2.855,-3.842,5.085,2.402,935.941,404.1,181.294,102.279,75.549,55.662,93.619,44.886,44.636,37.8,34.28,44.74,34.234,2651.315,72371.743,1746.312,50132.115,4091.953,208004.583,1.176,0.244,0.001,0.0,0.129,0.0,0.109,0.001,False
-187.174,83.779,-135.681,-4.563,-30.098,4.326,-7.522,7.121,-10.635,0.513,-0.936,8.213,2.686,6761.638,509.169,1314.332,162.301,354.952,106.97,111.046,41.679,41.146,25.069,53.956,35.203,37.22,2829.52,253837.732,2002.54,437317.59,4654.603,2404475.902,1.214,0.413,0.004,0.0,0.131,0.0,0.106,0.004,False
-240.144,87.463,-121.798,-16.697,-15.527,10.406,0.562,5.286,-5.67,1.698,0.353,8.672,2.218,10477.432,470.182,2870.56,245.053,573.839,106.453,116.142,21.923,58.793,42.399,44.087,40.165,33.909,2843.756,754123.863,2205.001,1077270.123,4855.931,6768063.122,1.148,0.39,0.01,0.001,0.124,0.001,0.092,0.005,False
-360.426,81.404,-57.794,-19.874,-1.411,7.025,3.869,7.703,-4.111,5.089,0.819,9.986,3.46,9350.763,572.731,3517.829,330.852,119.994,89.581,49.032,28.453,34.709,21.438,23.105,27.99,34.028,3767.75,1891298.876,3338.795,1452970.891,7293.081,14061601.084,1.145,0.873,0.042,0.003,0.164,0.005,0.021,0.001,False
-476.534,32.725,-30.081,-9.6,-15.463,-8.057,-10.718,-10.539,-24.499,-7.925,-9.347,-3.687,-16.231,5103.846,495.965,1329.986,439.669,45.88,47.825,32.574,14.163,60.716,18.183,65.561,29.899,22.298,5661.956,1958995.991,4111.638,500437.171,10665.186,8578666.815,1.023,0.869,0.139,0.006,0.302,0.01,0.003,0.0,False
-460.023,34.309,-39.837,-10.84,-14.985,-8.43,-10.056,-10.059,-24.713,-7.243,-9.654,-4.023,-17.888,3530.648,469.168,1790.867,448.2,45.781,58.438,35.909,19.568,66.016,19.799,50.681,29.015,22.15,5373.687,2282849.186,3951.585,593689.364,10025.359,10420729.578,0.977,0.091,0.122,0.006,0.282,0.012,0.004,0.0,False
-470.18,29.97,-36.497,-8.759,-13.593,-11.322,-12.696,-9.702,-23.739,-6.616,-8.556,-3.683,-17.801,3582.447,454.979,1912.98,331.059,60.207,87.411,23.862,15.894,41.748,25.065,93.101,34.789,22.563,5619.16,2364471.069,3999.656,601904.736,10285.693,10937153.44,0.986,0.099,0.136,0.007,0.306,0.012,0.003,0.0,False
-457.19,35.051,-46.991,-12.46,-12.044,-6.555,-10.099,-8.117,-25.761,-7.004,-8.89,-2.978,-20.038,3487.925,402.207,2019.188,410.675,64.057,93.565,23.841,31.403,51.125,22.983,72.859,30.788,25.454,5211.115,2366042.857,3887.706,600696.302,9657.698,11161195.457,0.977,0.151,0.106,0.006,0.269,0.012,0.004,0.0,False
-475.316,34.449,-32.837,-12.055,-15.186,-9.455,-12.408,-4.432,-23.38,-8.054,-11.05,-4.158,-20.155,2684.813,505.942,1404.486,520.922,73.281,84.434,28.396,46.259,35.088,22.405,68.075,29.533,28.031,5545.405,2432660.824,4094.199,379581.712,10238.818,10113260.731,0.986,0.089,0.123,0.007,0.291,0.015,0.003,0.0,False
-477.849,29.29,-30.559,-5.008,-11.545,-7.772,-10.419,-6.8,-24.697,-8.727,-11.723,-3.897,-17.799,2720.632,383.699,1490.569,347.218,53.695,112.998,34.62,40.252,40.698,18.405,55.355,39.316,37.585,5703.728,2163834.244,4095.399,410279.324,10466.404,9203216.995,0.957,0.08,0.131,0.006,0.306,0.012,0.003,0.0,False
-497.244,24.353,-16.733,-3.346,-14.735,-6.789,-11.611,-8.852,-24.245,-8.806,-11.553,-2.83,-17.267,1766.408,371.095,629.043,240.191,94.333,113.261,31.117,29.638,55.004,18.685,67.941,46.436,31.898,6223.014,1516477.491,4315.212,189510.204,11518.071,4768493.324,0.969,0.084,0.158,0.005,0.345,0.011,0.002,0.0,False
-524.693,14.513,-6.255,7.797,-13.511,-1.5,-16.223,-7.629,-24.269,-6.506,-19.26,-4.769,-19.3,14.239,13.352,16.322,9.826,13.746,12.736,13.586,13.674,12.118,11.645,14.107,12.408,13.433,6953.047,13748.291,4453.182,2927.406,12468.85,16855.833,0.935,0.049,0.197,0.0,0.411,0.0,0.001,0.0,False
-501.606,27.423,-14.051,-6.949,-13.417,-2.206,-11.4,-8.27,-23.383,-7.934,-14.547,-6.116,-19.695,1187.78,329.255,506.727,420.679,55.917,37.538,52.574,17.662,36.917,28.249,32.586,19.557,41.01,6200.938,1542321.392,4393.032,104747.182,11637.181,3337985.621,0.986,0.13,0.151,0.005,0.337,0.012,0.002,0.0,False
-501.44,28.252,-10.155,-3.263,-12.395,-5.235,-12.555,-9.155,-23.44,-7.703,-11.409,-3.617,-17.355,1495.947,296.99,619.541,246.287,77.631,63.504,32.072,17.388,37.156,30.241,93.467,33.625,33.554,6270.625,1309033.132,4407.663,190836.464,11669.03,4341522.798,0.964,0.071,0.15,0.004,0.341,0.009,0.002,0.0,False
-473.387,38.742,-29.915,-15.66,-11.526,-2.681,-7.661,-7.432,-23.842,-6.494,-9.272,-5.357,-20.082,3858.097,598.61,1982.916,755.016,62.352,43.113,47.224,33.167,41.069,29.143,73.088,19.774,59.299,5473.907,3254043.089,4042.82,644716.088,9960.363,13358919.344,0.999,0.104,0.118,0.007,0.288,0.017,0.004,0.0,False
-384.907,61.709,-90.579,-30.675,-10.448,-18.292,-7.089,-8.985,-27.689,-3.296,-0.864,-0.786,-16.209,4572.002,417.931,2350.271,289.332,79.257,181.954,45.952,32.309,39.063,30.671,57.845,36.86,32.269,3622.004,1978372.416,3003.037,844383.587,6086.961,10777528.538,0.998,0.078,0.032,0.003,0.165,0.007,0.01,0.0,False
-366.192,66.888,-106.536,-37.366,-11.694,-16.631,-5.692,-9.362,-30.34,-3.805,0.077,1.436,-18.62,1903.889,151.237,807.294,102.636,92.723,164.002,47.876,38.769,44.37,35.351,39.906,36.421,33.913,3027.233,217391.302,2737.13,387188.835,4982.877,2906069.917,0.998,0.088,0.006,0.0,0.123,0.0,0.013,0.0,False
-418.874,55.183,-62.705,-23.556,-10.172,-11.82,-7.388,-7.692,-26.063,-7.232,-4.962,-1.277,-18.793,5180.223,478.597,2911.605,489.178,40.116,144.584,30.906,34.125,38.699,28.554,80.269,48.096,41.631,4272.567,2922022.803,3452.78,981396.067,7652.955,14312939.986,0.96,0.068,0.06,0.005,0.2,0.012,0.008,0.0,False
-488.094,40.262,-8.543,-1.329,-15.699,-3.946,-11.711,-6.53,-23.472,-7.67,-15.068,-3.96,-20.75,805.94,224.696,304.307,285.323,95.529,34.2,17.99,23.024,20.121,16.675,43.271,24.702,32.679,5830.756,882430.113,4476.652,53908.502,11580.421,1426554.419,0.967,0.078,0.121,0.003,0.282,0.007,0.001,0.0,False
-428.77,51.114,-54.978,-18.366,-7.668,-6.451,-9.872,-6.846,-25.173,-8.715,-6.832,-3.874,-20.071,3896.516,521.408,2144.836,584.944,79.685,103.138,42.867,42.038,59.251,24.638,95.215,49.152,51.342,4454.894,2399538.994,3623.355,694909.104,8183.656,12603011.789,1.019,0.136,0.067,0.005,0.207,0.01,0.006,0.0,False
-469.936,37.812,-29.479,-12.315,-11.533,-3.115,-8.132,-7.72,-27.078,-11.15,-7.103,-0.378,-16.974,2602.799,507.718,1235.431,513.282,156.156,65.677,44.067,25.757,55.392,25.4,110.444,73.846,26.065,5343.379,2424208.157,4094.155,375832.202,10120.857,9098326.264,0.97,0.079,0.101,0.006,0.26,0.014,0.003,0.0,False
-498.485,25.492,-14.508,-1.17,-7.654,-1.865,-12.708,-7.811,-23.332,-11.578,-13.249,-4.043,-18.237,2110.633,304.087,987.218,263.133,37.105,41.958,37.554,22.155,35.191,16.644,39.6,34.327,17.166,6254.84,1478144.02,4333.963,265631.104,11527.007,5411489.989,0.967,0.123,0.147,0.004,0.34,0.009,0.002,0.0,False
-478.257,32.645,-31.392,-14.698,-10.749,-3.523,-11.225,-7.628,-25.139,-10.972,-9.352,-4.189,-19.993,4010.567,680.313,1978.845,819.125,66.729,56.119,45.333,23.845,54.911,18.49,97.365,28.707,39.714,5602.573,3221758.018,4028.556,559838.042,10169.978,11722385.891,0.996,0.09,0.119,0.007,0.295,0.018,0.004,0.0,False
-423.526,46.537,-72.269,-29.335,-8.764,-6.572,-7.638,-9.141,-27.24,-6.469,-1.685,-2.56,-21.113,5174.591,592.312,2571.567,525.639,86.89,111.898,36.598,37.441,50.578,36.904,78.809,45.609,34.683,4271.007,3141614.02,3390.825,867348.613,7476.837,14704839.564,0.991,0.142,0.059,0.006,0.205,0.015,0.008,0.0,False
-524.192,16.202,-4.386,2.82,-11.518,-0.99,-16.405,-8.689,-22.399,-7.62,-17.011,-6.297,-19.394,180.796,79.955,60.171,93.63,27.585,17.086,15.477,14.678,19.029,19.508,25.345,16.634,23.962,6918.175,220993.397,4496.473,4389.809,12476.038,99574.975,0.956,0.061,0.187,0.002,0.401,0.004,0.001,0.0,False
-504.49,25.945,-15.259,-10.643,-16.708,-5.853,-12.988,-7.309,-22.632,-6.665,-11.33,-3.62,-20.219,1308.988,390.999,498.031,394.265,118.788,55.963,31.357,19.111,41.194,25.449,73.867,34.8,31.223,6208.209,1665440.272,4402.868,87290.281,11727.885,2717938.803,0.982,0.077,0.14,0.007,0.33,0.017,0.002,0.0,False
-506.323,22.472,-14.964,-5.882,-11.99,-4.204,-12.415,-9.112,-23.334,-6.509,-11.174,-3.216,-17.791,2023.89,420.227,821.388,371.574,110.081,60.538,41.77,30.078,38.743,19.679,72.02,30.601,30.836,6391.095,1856338.298,4338.636,213197.685,11583.716,5734161.22,0.96,0.062,0.159,0.006,0.358,0.014,0.002,0.0,False
-515.864,17.833,-6.838,0.553,-8.906,-4.464,-12.297,-8.582,-20.708,-8.009,-14.294,-5.924,-16.125,1801.614,308.069,843.935,314.902,46.631,35.731,18.623,18.803,15.46,14.919,42.085,22.505,12.589,6746.414,1311572.942,4378.116,230589.782,11996.256,4442912.456,0.968,0.068,0.181,0.003,0.396,0.008,0.002,0.0,False
-481.156,29.81,-32.197,-11.952,-6.306,-2.258,-8.913,-8.013,-23.018,-5.873,-7.672,-3.347,-17.29,3088.33,390.875,1919.52,539.806,92.901,57.915,50.537,36.901,52.79,26.587,81.943,30.683,29.601,5666.555,2801180.374,4092.486,448622.758,10336.711,10232062.67,0.953,0.09,0.123,0.008,0.301,0.018,0.003,0.0,False
